x     rho     p     u
0.837 0.26559 0.30313 0.927468
0.838 0.26559 0.303142 0.927438
0.839 0.265587 0.303142 0.92744
0.84 0.265574 0.303134 0.927459
0.841 0.265567 0.303125 0.927484
0.842 0.265553 0.303114 0.927488
0.843 0.265556 0.30312 0.927452
0.844 0.265554 0.303115 0.927404
0.845 0.265541 0.303099 0.927183
0.846 0.26548 0.30301 0.926928
0.847 0.265169 0.302493 0.925668
0.848 0.264108 0.301079 0.921968
0.849 0.259802 0.29501 0.90433
0.85 0.243662 0.272064 0.838033
0.851 0.201938 0.210464 0.61721
0.852 0.153421 0.138142 0.257474
0.853 0.13395 0.111108 0.0816074
0.854 0.127224 0.102588 0.0194732
0.855 0.125478 0.10054 0.00408011
0.856 0.125099 0.100111 0.000837773
0.857 0.125019 0.100021 0.000159304
0.858 0.125004 0.100004 2.97261e-05
0.859 0.125 0.1 2.76209e-07
0.86 0.125 0.1 8.38907e-10
0.861 0.125 0.1 2.54848e-12
0.862 0.125 0.1 7.82623e-15
0.863 0.125 0.1 1.29317e-17
0.864 0.125 0.1 0
0.865 0.125 0.1 0
0.866 0.125 0.1 0
0.867 0.125 0.1 0
0.868 0.125 0.1 0
0.869 0.125 0.1 0
0.87 0.125 0.1 0
0.871 0.125 0.1 0
0.872 0.125 0.1 0
0.873 0.125 0.1 0
0.874 0.125 0.1 0
0.875 0.125 0.1 0
0.876 0.125 0.1 0
0.877 0.125 0.1 0
0.878 0.125 0.1 0
0.879 0.125 0.1 0
0.88 0.125 0.1 0
0.881 0.125 0.1 0
0.882 0.125 0.1 0
0.883 0.125 0.1 0
0.884 0.125 0.1 0
0.885 0.125 0.1 0
0.886 0.125 0.1 0
0.887 0.125 0.1 0
0.888 0.125 0.1 0
0.889 0.125 0.1 0
0.89 0.125 0.1 0
0.891 0.125 0.1 0
0.892 0.125 0.1 0
0.893 0.125 0.1 0
0.894 0.125 0.1 0
0.895 0.125 0.1 0
0.896 0.125 0.1 0
0.897 0.125 0.1 0
0.898 0.125 0.1 0
0.899 0.125 0.1 0
0.9 0.125 0.1 0
0.901 0.125 0.1 0
0.902 0.125 0.1 0
0.903 0.125 0.1 0
0.904 0.125 0.1 0
0.905 0.125 0.1 0
0.906 0.125 0.1 0
0.907 0.125 0.1 0
0.908 0.125 0.1 0
0.909 0.125 0.1 0
0.91 0.125 0.1 0
0.911 0.125 0.1 0
0.912 0.125 0.1 0
0.913 0.125 0.1 0
0.914 0.125 0.1 0
0.915 0.125 0.1 0
0.916 0.125 0.1 0
0.917 0.125 0.1 0
0.918 0.125 0.1 0
0.919 0.125 0.1 0
0.92 0.125 0.1 0
0.921 0.125 0.1 0
0.922 0.125 0.1 0
0.923 0.125 0.1 0
0.924 0.125 0.1 0
0.925 0.125 0.1 0
0.926 0.125 0.1 0
0.927 0.125 0.1 0
0.928 0.125 0.1 0
0.929 0.125 0.1 0
0.93 0.125 0.1 0
0.931 0.125 0.1 0
0.932 0.125 0.1 0
0.933 0.125 0.1 0
0.934 0.125 0.1 0
0.935 0.125 0.1 0
0.936 0.125 0.1 0
0.937 0.125 0.1 0
0.938 0.125 0.1 0
0.939 0.125 0.1 0
0.94 0.125 0.1 0
0.941 0.125 0.1 0
0.942 0.125 0.1 0
0.943 0.125 0.1 0
0.944 0.125 0.1 0
0.945 0.125 0.1 0
0.946 0.125 0.1 0
0.947 0.125 0.1 0
0.948 0.125 0.1 0
0.949 0.125 0.1 0
0.95 0.125 0.1 0
0.951 0.125 0.1 0
0.952 0.125 0.1 0
0.953 0.125 0.1 0
0.954 0.125 0.1 0
0.955 0.125 0.1 0
0.956 0.125 0.1 0
0.957 0.125 0.1 0
0.958 0.125 0.1 0
0.959 0.125 0.1 0
0.96 0.125 0.1 0
0.961 0.125 0.1 0
0.962 0.125 0.1 0
0.963 0.125 0.1 0
0.964 0.125 0.1 0
0.965 0.125 0.1 0
0.966 0.125 0.1 0
0.967 0.125 0.1 0
0.968 0.125 0.1 0
0.969 0.125 0.1 0
0.97 0.125 0.1 0
0.971 0.125 0.1 0
0.972 0.125 0.1 0
0.973 0.125 0.1 0
0.974 0.125 0.1 0
0.975 0.125 0.1 0
0.976 0.125 0.1 0
0.977 0.125 0.1 0
0.978 0.125 0.1 0
0.979 0.125 0.1 0
0.98 0.125 0.1 0
0.981 0.125 0.1 0
0.982 0.125 0.1 0
0.983 0.125 0.1 0
0.984 0.125 0.1 0
0.985 0.125 0.1 0
0.986 0.125 0.1 0
0.987 0.125 0.1 0
0.988 0.125 0.1 0
0.989 0.125 0.1 0
0.99 0.125 0.1 0
0.991 0.125 0.1 0
0.992 0.125 0.1 0
0.993 0.125 0.1 0
0.994 0.125 0.1 0
0.995 0.125 0.1 0
0.996 0.125 0.1 0
0.997 0.125 0.1 0
0.998 0.125 0.1 0
0.999 0.125 0.1 0
